business_segment,business_group,product_type,sales_area,total_costs,safety,class
IMDS,Engineered_Solutions,Drill_Support,ProjectsNorway,Big_Costs,Med_Risks,4_Techs
IMDS,Engineered_Solutions,Drill_Support,ProjectsNorway,Big_Costs,High_Risks,4_Techs
IMDS,Engineered_Solutions,Drill_Support,ProjectsBrazil,Small_Costs,Low_Risks,Not_Offshore
IMDS,Engineered_Solutions,Drill_Support,ProjectsBrazil,Small_Costs,Med_Risks,Not_Offshore
IMDS,Engineered_Solutions,Drill_Support,ProjectsBrazil,Small_Costs,High_Risks,4_Techs
IMDS,Engineered_Solutions,Drill_Support,ProjectsBrazil,Medium_Costs,Low_Risks,Not_Offshore
IMDS,Engineered_Solutions,Drill_Support,ProjectsBrazil,Medium_Costs,Med_Risks,4_Techs
IMDS,Engineered_Solutions,Drill_Support,ProjectsBrazil,Medium_Costs,High_Risks,4_Techs
IMDS,Engineered_Solutions,Drill_Support,ProjectsBrazil,Big_Costs,Low_Risks,Not_Offshore
IMDS,Engineered_Solutions,Drill_Support,ProjectsBrazil,Big_Costs,Med_Risks,4_Techs
IMDS,Engineered_Solutions,Drill_Support,ProjectsBrazil,Big_Costs,High_Risks,4_Techs
IMDS,Engineered_Solutions,Observation,ProjectsUK,Small_Costs,Low_Risks,Not_Offshore
IMDS,Engineered_Solutions,Observation,ProjectsUK,Small_Costs,Med_Risks,Not_Offshore
IMDS,Engineered_Solutions,Observation,ProjectsUK,Small_Costs,High_Risks,Not_Offshore
IMDS,Engineered_Solutions,Observation,ProjectsUK,Medium_Costs,Low_Risks,Not_Offshore
IMDS,Engineered_Solutions,Observation,ProjectsUK,Medium_Costs,Med_Risks,Not_Offshore
IMDS,Engineered_Solutions,Observation,ProjectsUK,Medium_Costs,High_Risks,Not_Offshore
IMDS,Engineered_Solutions,Observation,ProjectsUK,Big_Costs,Low_Risks,Not_Offshore
IMDS,Engineered_Solutions,Observation,ProjectsUK,Big_Costs,Med_Risks,Not_Offshore
IMDS,Engineered_Solutions,Observation,ProjectsUK,Big_Costs,High_Risks,Not_Offshore
IMDS,Engineered_Solutions,Observation,ProjectsNorway,Small_Costs,Low_Risks,Not_Offshore
IMDS,Engineered_Solutions,Observation,ProjectsNorway,Small_Costs,Med_Risks,Not_Offshore
IMDS,Engineered_Solutions,Observation,ProjectsNorway,Small_Costs,High_Risks,4_Techs
IMDS,Engineered_Solutions,Observation,ProjectsNorway,Medium_Costs,Low_Risks,Not_Offshore
IMDS,Engineered_Solutions,Observation,ProjectsNorway,Medium_Costs,Med_Risks,4_Techs
IMDS,Engineered_Solutions,Observation,ProjectsNorway,Medium_Costs,High_Risks,4_Techs
IMDS,Engineered_Solutions,Observation,ProjectsNorway,Big_Costs,Low_Risks,Not_Offshore
IMDS,Engineered_Solutions,Observation,ProjectsNorway,Big_Costs,Med_Risks,4_Techs
IMDS,Engineered_Solutions,Observation,ProjectsNorway,Big_Costs,High_Risks,4_Techs
IMDS,Engineered_Solutions,Observation,ProjectsBrazil,Small_Costs,Low_Risks,Not_Offshore
IMDS,Engineered_Solutions,Observation,ProjectsBrazil,Small_Costs,Med_Risks,Not_Offshore
IMDS,Engineered_Solutions,Observation,ProjectsBrazil,Small_Costs,High_Risks,4_Techs
IMDS,Engineered_Solutions,Observation,ProjectsBrazil,Medium_Costs,Low_Risks,Not_Offshore
IMDS,Engineered_Solutions,Observation,ProjectsBrazil,Medium_Costs,Med_Risks,4_Techs
IMDS,Engineered_Solutions,Observation,ProjectsBrazil,Medium_Costs,High_Risks,4_Techs
IMDS,Engineered_Solutions,Observation,ProjectsBrazil,Big_Costs,Low_Risks,Not_Offshore
IMDS,Engineered_Solutions,Observation,ProjectsBrazil,Big_Costs,Med_Risks,4_Techs
IMDS,Engineered_Solutions,Observation,ProjectsBrazil,Big_Costs,High_Risks,4_Techs
IMDS,Engineered_Solutions,Intervention,ProjectsUK,Small_Costs,Low_Risks,Not_Offshore
IMDS,Engineered_Solutions,Intervention,ProjectsUK,Small_Costs,Med_Risks,Not_Offshore
IMDS,Engineered_Solutions,Intervention,ProjectsUK,Small_Costs,High_Risks,Not_Offshore
IMDS,Engineered_Solutions,Intervention,ProjectsUK,Medium_Costs,Low_Risks,Not_Offshore
IMDS,Engineered_Solutions,Intervention,ProjectsUK,Medium_Costs,Med_Risks,Not_Offshore
IMDS,Engineered_Solutions,Intervention,ProjectsUK,Medium_Costs,High_Risks,Not_Offshore
IMDS,Engineered_Solutions,Intervention,ProjectsUK,Big_Costs,Low_Risks,Not_Offshore
IMDS,Engineered_Solutions,Intervention,ProjectsUK,Big_Costs,Med_Risks,Not_Offshore
IMDS,Engineered_Solutions,Intervention,ProjectsUK,Big_Costs,High_Risks,Not_Offshore
IMDS,Engineered_Solutions,Intervention,ProjectsNorway,Small_Costs,Low_Risks,Not_Offshore
IMDS,Engineered_Solutions,Intervention,ProjectsNorway,Small_Costs,Med_Risks,Not_Offshore
IMDS,Engineered_Solutions,Intervention,ProjectsNorway,Small_Costs,High_Risks,4_Techs
IMDS,Engineered_Solutions,Intervention,ProjectsNorway,Medium_Costs,Low_Risks,Not_Offshore
IMDS,Engineered_Solutions,Intervention,ProjectsNorway,Medium_Costs,Med_Risks,4_Techs
IMDS,Engineered_Solutions,Intervention,ProjectsNorway,Medium_Costs,High_Risks,4_Techs
IMDS,Engineered_Solutions,Intervention,ProjectsNorway,Big_Costs,Low_Risks,Not_Offshore
IMDS,Engineered_Solutions,Intervention,ProjectsNorway,Big_Costs,Med_Risks,4_Techs
IMDS,Engineered_Solutions,Intervention,ProjectsNorway,Big_Costs,High_Risks,4_Techs
IMDS,Engineered_Solutions,Intervention,ProjectsBrazil,Small_Costs,Low_Risks,Not_Offshore
IMDS,Engineered_Solutions,Intervention,ProjectsBrazil,Small_Costs,Med_Risks,Not_Offshore
IMDS,Engineered_Solutions,Intervention,ProjectsBrazil,Small_Costs,High_Risks,4_Techs
IMDS,Engineered_Solutions,Intervention,ProjectsBrazil,Medium_Costs,Low_Risks,Not_Offshore
IMDS,Engineered_Solutions,Intervention,ProjectsBrazil,Medium_Costs,Med_Risks,4_Techs
IMDS,Engineered_Solutions,Intervention,ProjectsBrazil,Medium_Costs,High_Risks,4_Techs
IMDS,Engineered_Solutions,Intervention,ProjectsBrazil,Big_Costs,Low_Risks,Not_Offshore
IMDS,Engineered_Solutions,Intervention,ProjectsBrazil,Big_Costs,Med_Risks,4_Techs
IMDS,Engineered_Solutions,Intervention,ProjectsBrazil,Big_Costs,High_Risks,4_Techs
IMDS,ROV,RWOCS,ProjectsUK,Small_Costs,Low_Risks,Not_Offshore
IMDS,ROV,RWOCS,ProjectsUK,Small_Costs,Med_Risks,Not_Offshore
IMDS,ROV,RWOCS,ProjectsUK,Small_Costs,High_Risks,Not_Offshore
IMDS,ROV,RWOCS,ProjectsUK,Medium_Costs,Low_Risks,Not_Offshore
IMDS,ROV,RWOCS,ProjectsUK,Medium_Costs,Med_Risks,Not_Offshore
IMDS,ROV,RWOCS,ProjectsUK,Medium_Costs,High_Risks,Not_Offshore
IMDS,ROV,RWOCS,ProjectsUK,Big_Costs,Low_Risks,Not_Offshore
IMDS,ROV,RWOCS,ProjectsUK,Big_Costs,Med_Risks,Not_Offshore
IMDS,ROV,RWOCS,ProjectsUK,Big_Costs,High_Risks,Not_Offshore
IMDS,ROV,RWOCS,ProjectsNorway,Small_Costs,Low_Risks,Not_Offshore
IMDS,ROV,RWOCS,ProjectsNorway,Small_Costs,Med_Risks,Not_Offshore
IMDS,ROV,RWOCS,ProjectsNorway,Small_Costs,High_Risks,4_Techs
IMDS,ROV,RWOCS,ProjectsNorway,Medium_Costs,Low_Risks,Not_Offshore
IMDS,ROV,RWOCS,ProjectsNorway,Medium_Costs,Med_Risks,Not_Offshore
IMDS,ROV,RWOCS,ProjectsNorway,Medium_Costs,High_Risks,4_Techs
IMDS,ROV,RWOCS,ProjectsNorway,Big_Costs,Low_Risks,Not_Offshore
IMDS,ROV,RWOCS,ProjectsNorway,Big_Costs,Med_Risks,4_Techs
IMDS,ROV,RWOCS,ProjectsNorway,Big_Costs,High_Risks,4_Techs
IMDS,ROV,RWOCS,ProjectsBrazil,Small_Costs,Low_Risks,Not_Offshore
IMDS,ROV,RWOCS,ProjectsBrazil,Small_Costs,Med_Risks,Not_Offshore
IMDS,ROV,RWOCS,ProjectsBrazil,Small_Costs,High_Risks,Not_Offshore
IMDS,ROV,RWOCS,ProjectsBrazil,Medium_Costs,Low_Risks,Not_Offshore
IMDS,ROV,RWOCS,ProjectsBrazil,Medium_Costs,Med_Risks,Not_Offshore
IMDS,ROV,RWOCS,ProjectsBrazil,Medium_Costs,High_Risks,4_Techs
IMDS,ROV,RWOCS,ProjectsBrazil,Big_Costs,Low_Risks,Not_Offshore
IMDS,ROV,RWOCS,ProjectsBrazil,Big_Costs,Med_Risks,4_Techs
IMDS,ROV,RWOCS,ProjectsBrazil,Big_Costs,High_Risks,4_Techs
IMDS,ROV,Drill_Support,ProjectsUK,Small_Costs,Low_Risks,Not_Offshore
IMDS,ROV,Drill_Support,ProjectsUK,Small_Costs,Med_Risks,Not_Offshore
IMDS,ROV,Drill_Support,ProjectsUK,Small_Costs,High_Risks,Not_Offshore
IMDS,ROV,Drill_Support,ProjectsUK,Medium_Costs,Low_Risks,Not_Offshore
IMDS,ROV,Drill_Support,ProjectsUK,Medium_Costs,Med_Risks,Not_Offshore
IMDS,ROV,Drill_Support,ProjectsUK,Medium_Costs,High_Risks,Not_Offshore
IMDS,ROV,Drill_Support,ProjectsUK,Big_Costs,Low_Risks,Not_Offshore
IMDS,ROV,Drill_Support,ProjectsUK,Big_Costs,Med_Risks,Not_Offshore
IMDS,ROV,Drill_Support,ProjectsUK,Big_Costs,High_Risks,Not_Offshore
IMDS,ROV,Drill_Support,ProjectsNorway,Small_Costs,Low_Risks,Not_Offshore
IMDS,ROV,Drill_Support,ProjectsNorway,Small_Costs,Med_Risks,Not_Offshore
IMDS,ROV,Drill_Support,ProjectsNorway,Small_Costs,High_Risks,4_Techs
IMDS,ROV,Drill_Support,ProjectsNorway,Medium_Costs,Low_Risks,Not_Offshore
IMDS,ROV,Drill_Support,ProjectsNorway,Medium_Costs,Med_Risks,Not_Offshore
IMDS,ROV,Drill_Support,ProjectsNorway,Medium_Costs,High_Risks,4_Techs
IMDS,ROV,Drill_Support,ProjectsNorway,Big_Costs,Low_Risks,Not_Offshore
IMDS,ROV,Drill_Support,ProjectsNorway,Big_Costs,Med_Risks,4_Techs
IMDS,ROV,Drill_Support,ProjectsNorway,Big_Costs,High_Risks,4_Techs
IMDS,ROV,Drill_Support,ProjectsBrazil,Small_Costs,Low_Risks,Not_Offshore
IMDS,ROV,Drill_Support,ProjectsBrazil,Small_Costs,Med_Risks,Not_Offshore
IMDS,ROV,Drill_Support,ProjectsBrazil,Small_Costs,High_Risks,4_Techs
IMDS,ROV,Drill_Support,ProjectsBrazil,Medium_Costs,Low_Risks,Not_Offshore
IMDS,ROV,Drill_Support,ProjectsBrazil,Medium_Costs,Med_Risks,4_Techs
IMDS,ROV,Drill_Support,ProjectsBrazil,Medium_Costs,High_Risks,4_Techs
IMDS,ROV,Drill_Support,ProjectsBrazil,Big_Costs,Low_Risks,Not_Offshore
IMDS,ROV,Drill_Support,ProjectsBrazil,Big_Costs,Med_Risks,4_Techs
IMDS,ROV,Drill_Support,ProjectsBrazil,Big_Costs,High_Risks,4_Techs
IMDS,ROV,Observation,ProjectsUK,Small_Costs,Low_Risks,Not_Offshore
IMDS,ROV,Observation,ProjectsUK,Small_Costs,Med_Risks,Not_Offshore
IMDS,ROV,Observation,ProjectsUK,Small_Costs,High_Risks,Not_Offshore
IMDS,ROV,Observation,ProjectsUK,Medium_Costs,Low_Risks,Not_Offshore
IMDS,ROV,Observation,ProjectsUK,Medium_Costs,Med_Risks,Not_Offshore
IMDS,ROV,Observation,ProjectsUK,Medium_Costs,High_Risks,Not_Offshore
IMDS,ROV,Observation,ProjectsUK,Big_Costs,Low_Risks,Not_Offshore
IMDS,ROV,Observation,ProjectsUK,Big_Costs,Med_Risks,Not_Offshore
IMDS,ROV,Observation,ProjectsUK,Big_Costs,High_Risks,Not_Offshore
IMDS,ROV,Observation,ProjectsNorway,Small_Costs,Low_Risks,Not_Offshore
IMDS,ROV,Observation,ProjectsNorway,Small_Costs,Med_Risks,Not_Offshore
IMDS,ROV,Observation,ProjectsNorway,Small_Costs,High_Risks,4_Techs
IMDS,ROV,Observation,ProjectsNorway,Medium_Costs,Low_Risks,Not_Offshore
IMDS,ROV,Observation,ProjectsNorway,Medium_Costs,Med_Risks,4_Techs
IMDS,ROV,Observation,ProjectsNorway,Medium_Costs,High_Risks,4_Techs
IMDS,ROV,Observation,ProjectsNorway,Big_Costs,Low_Risks,Not_Offshore
IMDS,ROV,Observation,ProjectsNorway,Big_Costs,Med_Risks,4_Techs
IMDS,ROV,Observation,ProjectsNorway,Big_Costs,High_Risks,4_Techs
IMDS,ROV,Observation,ProjectsBrazil,Small_Costs,Low_Risks,Not_Offshore
IMDS,ROV,Observation,ProjectsBrazil,Small_Costs,Med_Risks,Not_Offshore
IMDS,ROV,Observation,ProjectsBrazil,Small_Costs,High_Risks,4_Techs
IMDS,ROV,Observation,ProjectsBrazil,Medium_Costs,Low_Risks,Not_Offshore
IMDS,ROV,Observation,ProjectsBrazil,Medium_Costs,Med_Risks,4_Techs
IMDS,ROV,Observation,ProjectsBrazil,Medium_Costs,High_Risks,4_Techs
IMDS,ROV,Observation,ProjectsBrazil,Big_Costs,Low_Risks,Not_Offshore
IMDS,ROV,Observation,ProjectsBrazil,Big_Costs,Med_Risks,4_Techs
IMDS,ROV,Observation,ProjectsBrazil,Big_Costs,High_Risks,4_Techs
IMDS,ROV,Intervention,ProjectsUK,Small_Costs,Low_Risks,Not_Offshore
IMDS,ROV,Intervention,ProjectsUK,Small_Costs,Med_Risks,Not_Offshore
IMDS,ROV,Intervention,ProjectsUK,Small_Costs,High_Risks,Not_Offshore
IMDS,ROV,Intervention,ProjectsUK,Medium_Costs,Low_Risks,Not_Offshore
IMDS,ROV,Intervention,ProjectsUK,Medium_Costs,Med_Risks,Not_Offshore
IMDS,ROV,Intervention,ProjectsUK,Medium_Costs,High_Risks,Not_Offshore
IMDS,ROV,Intervention,ProjectsUK,Big_Costs,Low_Risks,Not_Offshore
IMDS,ROV,Intervention,ProjectsUK,Big_Costs,Med_Risks,Not_Offshore
IMDS,ROV,Intervention,ProjectsUK,Big_Costs,High_Risks,Not_Offshore
IMDS,ROV,Intervention,ProjectsNorway,Small_Costs,Low_Risks,Not_Offshore
IMDS,ROV,Intervention,ProjectsNorway,Small_Costs,Med_Risks,Not_Offshore
IMDS,ROV,Intervention,ProjectsNorway,Small_Costs,High_Risks,4_Techs
IMDS,ROV,Intervention,ProjectsNorway,Medium_Costs,Low_Risks,Not_Offshore
IMDS,ROV,Intervention,ProjectsNorway,Medium_Costs,Med_Risks,4_Techs
IMDS,ROV,Intervention,ProjectsNorway,Medium_Costs,High_Risks,4_Techs
IMDS,ROV,Intervention,ProjectsNorway,Big_Costs,Low_Risks,Not_Offshore
IMDS,ROV,Intervention,ProjectsNorway,Big_Costs,Med_Risks,4_Techs
IMDS,ROV,Intervention,ProjectsNorway,Big_Costs,High_Risks,4_Techs
IMDS,ROV,Intervention,ProjectsBrazil,Small_Costs,Low_Risks,Not_Offshore
IMDS,ROV,Intervention,ProjectsBrazil,Small_Costs,Med_Risks,Not_Offshore
IMDS,ROV,Intervention,ProjectsBrazil,Small_Costs,High_Risks,4_Techs
IMDS,ROV,Intervention,ProjectsBrazil,Medium_Costs,Low_Risks,Not_Offshore
IMDS,ROV,Intervention,ProjectsBrazil,Medium_Costs,Med_Risks,4_Techs
IMDS,ROV,Intervention,ProjectsBrazil,Medium_Costs,High_Risks,4_Techs
IMDS,ROV,Intervention,ProjectsBrazil,Big_Costs,Low_Risks,Not_Offshore
IMDS,ROV,Intervention,ProjectsBrazil,Big_Costs,Med_Risks,4_Techs
IMDS,ROV,Intervention,ProjectsBrazil,Big_Costs,High_Risks,4_Techs
IMDS,Controls,RWOCS,ProjectsUK,Small_Costs,Low_Risks,Not_Offshore
IMDS,Controls,RWOCS,ProjectsUK,Small_Costs,Med_Risks,Not_Offshore
IMDS,Controls,RWOCS,ProjectsUK,Small_Costs,High_Risks,Not_Offshore
IMDS,Controls,RWOCS,ProjectsUK,Medium_Costs,Low_Risks,Not_Offshore
IMDS,Controls,RWOCS,ProjectsUK,Medium_Costs,Med_Risks,Not_Offshore
IMDS,Controls,RWOCS,ProjectsUK,Medium_Costs,High_Risks,Not_Offshore
IMDS,Controls,RWOCS,ProjectsUK,Big_Costs,Low_Risks,Not_Offshore
IMDS,Controls,RWOCS,ProjectsUK,Big_Costs,Med_Risks,Not_Offshore
IMDS,Controls,RWOCS,ProjectsUK,Big_Costs,High_Risks,Not_Offshore
IMDS,Controls,RWOCS,ProjectsNorway,Small_Costs,Low_Risks,Not_Offshore
IMDS,Controls,RWOCS,ProjectsNorway,Small_Costs,Med_Risks,4_Techs
IMDS,Controls,RWOCS,ProjectsNorway,Small_Costs,High_Risks,4_Techs
IMDS,Controls,RWOCS,ProjectsNorway,Medium_Costs,Low_Risks,Not_Offshore
IMDS,Controls,RWOCS,ProjectsNorway,Medium_Costs,Med_Risks,4_Techs
IMDS,Controls,RWOCS,ProjectsNorway,Medium_Costs,High_Risks,4_Techs
IMDS,Controls,RWOCS,ProjectsNorway,Big_Costs,Low_Risks,Not_Offshore
IMDS,Controls,RWOCS,ProjectsNorway,Big_Costs,Med_Risks,4_Techs
IMDS,Controls,RWOCS,ProjectsNorway,Big_Costs,High_Risks,3_Techs_1_ROVPilot_1_Sup
IMDS,Controls,RWOCS,ProjectsBrazil,Small_Costs,Low_Risks,Not_Offshore
IMDS,Controls,RWOCS,ProjectsBrazil,Small_Costs,Med_Risks,Not_Offshore
IMDS,Controls,RWOCS,ProjectsBrazil,Small_Costs,High_Risks,Not_Offshore
IMDS,Controls,RWOCS,ProjectsBrazil,Medium_Costs,Low_Risks,Not_Offshore
IMDS,Controls,RWOCS,ProjectsBrazil,Medium_Costs,Med_Risks,4_Techs
IMDS,Controls,RWOCS,ProjectsBrazil,Medium_Costs,High_Risks,4_Techs
IMDS,Controls,RWOCS,ProjectsBrazil,Big_Costs,Low_Risks,Not_Offshore
IMDS,Controls,RWOCS,ProjectsBrazil,Big_Costs,Med_Risks,4_Techs
IMDS,Controls,RWOCS,ProjectsBrazil,Big_Costs,High_Risks,3_Techs_1_ROVPilot_1_Sup
IMDS,Controls,Drill_Support,ProjectsUK,Small_Costs,Low_Risks,Not_Offshore
IMDS,Controls,Drill_Support,ProjectsUK,Small_Costs,Med_Risks,Not_Offshore
IMDS,Controls,Drill_Support,ProjectsUK,Small_Costs,High_Risks,Not_Offshore
IMDS,Controls,Drill_Support,ProjectsUK,Medium_Costs,Low_Risks,Not_Offshore
IMDS,Controls,Drill_Support,ProjectsUK,Medium_Costs,Med_Risks,Not_Offshore
IMDS,Controls,Drill_Support,ProjectsUK,Medium_Costs,High_Risks,Not_Offshore
IMDS,Controls,Drill_Support,ProjectsUK,Big_Costs,Low_Risks,Not_Offshore
IMDS,Controls,Drill_Support,ProjectsUK,Big_Costs,Med_Risks,Not_Offshore
IMDS,Controls,Drill_Support,ProjectsUK,Big_Costs,High_Risks,Not_Offshore
IMDS,Controls,Drill_Support,ProjectsNorway,Small_Costs,Low_Risks,Not_Offshore
IMDS,Controls,Drill_Support,ProjectsNorway,Small_Costs,Med_Risks,4_Techs
IMDS,Controls,Drill_Support,ProjectsNorway,Small_Costs,High_Risks,4_Techs
IMDS,Controls,Drill_Support,ProjectsNorway,Medium_Costs,Low_Risks,Not_Offshore
IMDS,Controls,Drill_Support,ProjectsNorway,Medium_Costs,Med_Risks,4_Techs
IMDS,Controls,Drill_Support,ProjectsNorway,Medium_Costs,High_Risks,4_Techs
IMDS,Controls,Drill_Support,ProjectsNorway,Big_Costs,Low_Risks,Not_Offshore
IMDS,Controls,Drill_Support,ProjectsNorway,Big_Costs,Med_Risks,4_Techs
IMDS,Controls,Drill_Support,ProjectsNorway,Big_Costs,High_Risks,3_Techs_1_ROVPilot_1_Sup
IMDS,Controls,Drill_Support,ProjectsBrazil,Small_Costs,Low_Risks,Not_Offshore
IMDS,Controls,Drill_Support,ProjectsBrazil,Small_Costs,Med_Risks,4_Techs
IMDS,Controls,Drill_Support,ProjectsBrazil,Small_Costs,High_Risks,4_Techs
IMDS,Controls,Drill_Support,ProjectsBrazil,Medium_Costs,Low_Risks,Not_Offshore
IMDS,Controls,Drill_Support,ProjectsBrazil,Medium_Costs,Med_Risks,4_Techs
IMDS,Controls,Drill_Support,ProjectsBrazil,Medium_Costs,High_Risks,3_Techs_1_ROVPilot_1_Sup
IMDS,Controls,Drill_Support,ProjectsBrazil,Big_Costs,Low_Risks,Not_Offshore
IMDS,Controls,Drill_Support,ProjectsBrazil,Big_Costs,Med_Risks,4_Techs
IMDS,Controls,Drill_Support,ProjectsBrazil,Big_Costs,High_Risks,3_Techs_1_ROVPilot_1_Sup
IMDS,Controls,Observation,ProjectsUK,Small_Costs,Low_Risks,Not_Offshore
IMDS,Controls,Observation,ProjectsUK,Small_Costs,Med_Risks,Not_Offshore
IMDS,Controls,Observation,ProjectsUK,Small_Costs,High_Risks,Not_Offshore
IMDS,Controls,Observation,ProjectsUK,Medium_Costs,Low_Risks,Not_Offshore
IMDS,Controls,Observation,ProjectsUK,Medium_Costs,Med_Risks,Not_Offshore
IMDS,Controls,Observation,ProjectsUK,Medium_Costs,High_Risks,Not_Offshore
IMDS,Controls,Observation,ProjectsUK,Big_Costs,Low_Risks,Not_Offshore
IMDS,Controls,Observation,ProjectsUK,Big_Costs,Med_Risks,Not_Offshore
IMDS,Controls,Observation,ProjectsUK,Big_Costs,High_Risks,Not_Offshore
IMDS,Controls,Observation,ProjectsNorway,Small_Costs,Low_Risks,Not_Offshore
IMDS,Controls,Observation,ProjectsNorway,Small_Costs,Med_Risks,4_Techs
IMDS,Controls,Observation,ProjectsNorway,Small_Costs,High_Risks,4_Techs
IMDS,Controls,Observation,ProjectsNorway,Medium_Costs,Low_Risks,Not_Offshore
IMDS,Controls,Observation,ProjectsNorway,Medium_Costs,Med_Risks,4_Techs
IMDS,Controls,Observation,ProjectsNorway,Medium_Costs,High_Risks,3_Techs_1_ROVPilot_1_Sup
IMDS,Controls,Observation,ProjectsNorway,Big_Costs,Low_Risks,Not_Offshore
IMDS,Controls,Observation,ProjectsNorway,Big_Costs,Med_Risks,4_Techs
IMDS,Controls,Observation,ProjectsNorway,Big_Costs,High_Risks,3_Techs_1_ROVPilot_1_Sup
IMDS,Controls,Observation,ProjectsBrazil,Small_Costs,Low_Risks,Not_Offshore
IMDS,Controls,Observation,ProjectsBrazil,Small_Costs,Med_Risks,4_Techs
IMDS,Controls,Observation,ProjectsBrazil,Small_Costs,High_Risks,4_Techs
IMDS,Controls,Observation,ProjectsBrazil,Medium_Costs,Low_Risks,Not_Offshore
IMDS,Controls,Observation,ProjectsBrazil,Medium_Costs,Med_Risks,4_Techs
IMDS,Controls,Observation,ProjectsBrazil,Medium_Costs,High_Risks,3_Techs_1_ROVPilot_1_Sup
IMDS,Controls,Observation,ProjectsBrazil,Big_Costs,Low_Risks,Not_Offshore
IMDS,Controls,Observation,ProjectsBrazil,Big_Costs,Med_Risks,4_Techs
IMDS,Controls,Observation,ProjectsBrazil,Big_Costs,High_Risks,3_Techs_1_ROVPilot_1_Sup
IMDS,Controls,Intervention,ProjectsUK,Small_Costs,Low_Risks,Not_Offshore
IMDS,Controls,Intervention,ProjectsUK,Small_Costs,Med_Risks,Not_Offshore
IMDS,Controls,Intervention,ProjectsUK,Small_Costs,High_Risks,Not_Offshore
IMDS,Controls,Intervention,ProjectsUK,Medium_Costs,Low_Risks,Not_Offshore
IMDS,Controls,Intervention,ProjectsUK,Medium_Costs,Med_Risks,Not_Offshore
IMDS,Controls,Intervention,ProjectsUK,Medium_Costs,High_Risks,Not_Offshore
IMDS,Controls,Intervention,ProjectsUK,Big_Costs,Low_Risks,Not_Offshore
IMDS,Controls,Intervention,ProjectsUK,Big_Costs,Med_Risks,Not_Offshore
IMDS,Controls,Intervention,ProjectsUK,Big_Costs,High_Risks,Not_Offshore
IMDS,Controls,Intervention,ProjectsNorway,Small_Costs,Low_Risks,Not_Offshore
IMDS,Controls,Intervention,ProjectsNorway,Small_Costs,Med_Risks,4_Techs
IMDS,Controls,Intervention,ProjectsNorway,Small_Costs,High_Risks,4_Techs
IMDS,Controls,Intervention,ProjectsNorway,Medium_Costs,Low_Risks,Not_Offshore
IMDS,Controls,Intervention,ProjectsNorway,Medium_Costs,Med_Risks,4_Techs
IMDS,Controls,Intervention,ProjectsNorway,Medium_Costs,High_Risks,3_Techs_1_ROVPilot_1_Sup
IMDS,Controls,Intervention,ProjectsNorway,Big_Costs,Low_Risks,Not_Offshore
IMDS,Controls,Intervention,ProjectsNorway,Big_Costs,Med_Risks,4_Techs
IMDS,Controls,Intervention,ProjectsNorway,Big_Costs,High_Risks,3_Techs_1_ROVPilot_1_Sup
IMDS,Controls,Intervention,ProjectsBrazil,Small_Costs,Low_Risks,Not_Offshore
IMDS,Controls,Intervention,ProjectsBrazil,Small_Costs,Med_Risks,4_Techs
IMDS,Controls,Intervention,ProjectsBrazil,Small_Costs,High_Risks,4_Techs
IMDS,Controls,Intervention,ProjectsBrazil,Medium_Costs,Low_Risks,Not_Offshore
IMDS,Controls,Intervention,ProjectsBrazil,Medium_Costs,Med_Risks,4_Techs
IMDS,Controls,Intervention,ProjectsBrazil,Medium_Costs,High_Risks,3_Techs_1_ROVPilot_1_Sup
IMDS,Controls,Intervention,ProjectsBrazil,Big_Costs,Low_Risks,Not_Offshore
IMDS,Controls,Intervention,ProjectsBrazil,Big_Costs,Med_Risks,4_Techs
IMDS,Controls,Intervention,ProjectsBrazil,Big_Costs,High_Risks,3_Techs_1_ROVPilot_1_Sup
IMDS,Intervention,RWOCS,ProjectsUK,Small_Costs,Low_Risks,Not_Offshore
IMDS,Intervention,RWOCS,ProjectsUK,Small_Costs,Med_Risks,Not_Offshore
IMDS,Intervention,RWOCS,ProjectsUK,Small_Costs,High_Risks,Not_Offshore
IMDS,Intervention,RWOCS,ProjectsUK,Medium_Costs,Low_Risks,Not_Offshore
IMDS,Intervention,RWOCS,ProjectsUK,Medium_Costs,Med_Risks,Not_Offshore
IMDS,Intervention,RWOCS,ProjectsUK,Medium_Costs,High_Risks,Not_Offshore
IMDS,Intervention,RWOCS,ProjectsUK,Big_Costs,Low_Risks,Not_Offshore
IMDS,Intervention,RWOCS,ProjectsUK,Big_Costs,Med_Risks,Not_Offshore
IMDS,Intervention,RWOCS,ProjectsUK,Big_Costs,High_Risks,Not_Offshore
IMDS,Intervention,RWOCS,ProjectsNorway,Small_Costs,Low_Risks,Not_Offshore
IMDS,Intervention,RWOCS,ProjectsNorway,Small_Costs,Med_Risks,4_Techs
IMDS,Intervention,RWOCS,ProjectsNorway,Small_Costs,High_Risks,6_Techs_1_Sup
IMDS,Intervention,RWOCS,ProjectsNorway,Medium_Costs,Low_Risks,Not_Offshore
IMDS,Intervention,RWOCS,ProjectsNorway,Medium_Costs,Med_Risks,4_Techs
IMDS,Intervention,RWOCS,ProjectsNorway,Medium_Costs,High_Risks,6_Techs_1_Sup
IMDS,Intervention,RWOCS,ProjectsNorway,Big_Costs,Low_Risks,Not_Offshore
IMDS,Intervention,RWOCS,ProjectsNorway,Big_Costs,Med_Risks,6_Techs_1_Sup
